Mã trường,Trường đào tạo,Ngành,Nhóm ngành,Mã ngành,Tên ngành,Tổ hợp môn,Điểm chuẩn,Ghi chú,Loại điểm
XDT,Trường Đại Học Xây Dựng Miền Trung,Kiến trúc,Xây dựng - Kiến trúc - Giao thông,7580101,Kiến trúc,D01,15.0,,THPTQG
XDT,Trường Đại Học Xây Dựng Miền Trung,Kiến trúc nội thất,Xây dựng - Kiến trúc - Giao thông,7580103,Kiến trúc nội thất,V00,15.0,,THPTQG
XDT,Trường Đại Học Xây Dựng Miền Trung,Kiến trúc nội thất,Xây dựng - Kiến trúc - Giao thông,7580103,Kiến trúc nội thất,V01,15.0,,THPTQG
XDT,Trường Đại Học Xây Dựng Miền Trung,Kiến trúc nội thất,Xây dựng - Kiến trúc - Giao thông,7580103,Kiến trúc nội thất,A01,15.0,,THPTQG
XDT,Trường Đại Học Xây Dựng Miền Trung,Kiến trúc nội thất,Xây dựng - Kiến trúc - Giao thông,7580103,Kiến trúc nội thất,D01,15.0,,THPTQG
XDT,Trường Đại Học Xây Dựng Miền Trung,Kỹ thuật xây dựng,Xây dựng - Kiến trúc - Giao thông,7580201,Kỹ thuật xây dựng,A00,15.0,,THPTQG
XDT,Trường Đại Học Xây Dựng Miền Trung,Kỹ thuật xây dựng,Xây dựng - Kiến trúc - Giao thông,7580201,Kỹ thuật xây dựng,A01,15.0,,THPTQG
XDT,Trường Đại Học Xây Dựng Miền Trung,Kỹ thuật xây dựng,Xây dựng - Kiến trúc - Giao thông,7580201,Kỹ thuật xây dựng,C01,15.0,,THPTQG
XDT,Trường Đại Học Xây Dựng Miền Trung,Kỹ thuật xây dựng,Xây dựng - Kiến trúc - Giao thông,7580201,Kỹ thuật xây dựng,D01,15.0,,THPTQG
XDT,Trường Đại Học Xây Dựng Miền Trung,Kỹ thuật xây dựng công trình giao thông,Xây dựng - Kiến trúc - Giao thông,7580205,Kỹ thuật xây dựng công trình giao thông,A00,15.0,,THPTQG
XDT,Trường Đại Học Xây Dựng Miền Trung,Kỹ thuật xây dựng công trình giao thông,Xây dựng - Kiến trúc - Giao thông,7580205,Kỹ thuật xây dựng công trình giao thông,A01,15.0,,THPTQG
XDT,Trường Đại Học Xây Dựng Miền Trung,Kỹ thuật xây dựng công trình giao thông,Xây dựng - Kiến trúc - Giao thông,7580205,Kỹ thuật xây dựng công trình giao thông,C01,15.0,,THPTQG
XDT,Trường Đại Học Xây Dựng Miền Trung,Kỹ thuật xây dựng công trình giao thông,Xây dựng - Kiến trúc - Giao thông,7580205,Kỹ thuật xây dựng công trình giao thông,D01,15.0,,THPTQG
XDT,Trường Đại Học Xây Dựng Miền Trung,Kỹ thuật cấp thoát nước,Tài nguyên - Môi trường,7580213,Kỹ thuật cấp thoát nước,A00,15.0,,THPTQG
XDT,Trường Đại Học Xây Dựng Miền Trung,Kỹ thuật cấp thoát nước,Tài nguyên - Môi trường,7580213,Kỹ thuật cấp thoát nước,A01,15.0,,THPTQG
XDT,Trường Đại Học Xây Dựng Miền Trung,Kỹ thuật cấp thoát nước,Tài nguyên - Môi trường,7580213,Kỹ thuật cấp thoát nước,C01,15.0,,THPTQG
XDT,Trường Đại Học Xây Dựng Miền Trung,Kỹ thuật cấp thoát nước,Tài nguyên - Môi trường,7580213,Kỹ thuật cấp thoát nước,D01,15.0,,THPTQG
XDT,Trường Đại Học Xây Dựng Miền Trung,Kinh tế Xây dựng,Xây dựng - Kiến trúc - Giao thông,7580301,Kinh tế xây dựng,A00,15.0,,THPTQG
XDT,Trường Đại Học Xây Dựng Miền Trung,Kinh tế Xây dựng,Xây dựng - Kiến trúc - Giao thông,7580301,Kinh tế xây dựng,A01,15.0,,THPTQG
XDT,Trường Đại Học Xây Dựng Miền Trung,Kinh tế Xây dựng,Xây dựng - Kiến trúc - Giao thông,7580301,Kinh tế xây dựng,C01,15.0,,THPTQG
XDT,Trường Đại Học Xây Dựng Miền Trung,Kinh tế Xây dựng,Xây dựng - Kiến trúc - Giao thông,7580301,Kinh tế xây dựng,D01,15.0,,THPTQG
XDT,Trường Đại Học Xây Dựng Miền Trung,Quản lý xây dựng,Xây dựng - Kiến trúc - Giao thông,7580302,Quản lý xây dựng,A00,15.0,,THPTQG
XDT,Trường Đại Học Xây Dựng Miền Trung,Quản lý xây dựng,Xây dựng - Kiến trúc - Giao thông,7580302,Quản lý xây dựng,A01,15.0,,THPTQG
XDT,Trường Đại Học Xây Dựng Miền Trung,Quản lý xây dựng,Xây dựng - Kiến trúc - Giao thông,7580302,Quản lý xây dựng,C01,15.0,,THPTQG
XDT,Trường Đại Học Xây Dựng Miền Trung,Quản lý xây dựng,Xây dựng - Kiến trúc - Giao thông,7580302,Quản lý xây dựng,D01,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Thiết kế Công nghiệp,Thiết kế đồ họa - Game - Đa phương tiện,7210402,Thiết kế công nghiệp,D01,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Thiết kế Công nghiệp,Thiết kế đồ họa - Game - Đa phương tiện,7210402,Thiết kế công nghiệp,D02,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Thiết kế Công nghiệp,Thiết kế đồ họa - Game - Đa phương tiện,7210402,Thiết kế công nghiệp,D03,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Thiết kế Công nghiệp,Thiết kế đồ họa - Game - Đa phương tiện,7210402,Thiết kế công nghiệp,D04,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Thiết kế Công nghiệp,Thiết kế đồ họa - Game - Đa phương tiện,7210402,Thiết kế công nghiệp,D05,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Thiết kế Công nghiệp,Thiết kế đồ họa - Game - Đa phương tiện,7210402,Thiết kế công nghiệp,D06,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Thiết kế Công nghiệp,Thiết kế đồ họa - Game - Đa phương tiện,7210402,Thiết kế công nghiệp,D72,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Thiết kế Công nghiệp,Thiết kế đồ họa - Game - Đa phương tiện,7210402,Thiết kế công nghiệp,D73,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Thiết kế Công nghiệp,Thiết kế đồ họa - Game - Đa phương tiện,7210402,Thiết kế công nghiệp,D74,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Thiết kế Công nghiệp,Thiết kế đồ họa - Game - Đa phương tiện,7210402,Thiết kế công nghiệp,D75,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Thiết kế Công nghiệp,Thiết kế đồ họa - Game - Đa phương tiện,7210402,Thiết kế công nghiệp,D76,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Thiết kế Công nghiệp,Thiết kế đồ họa - Game - Đa phương tiện,7210402,Thiết kế công nghiệp,D77,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Thiết kế Công nghiệp,Thiết kế đồ họa - Game - Đa phương tiện,7210402,Thiết kế công nghiệp,A01,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Thiết kế Công nghiệp,Thiết kế đồ họa - Game - Đa phương tiện,7210402,Thiết kế công nghiệp,D26,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Thiết kế Công nghiệp,Thiết kế đồ họa - Game - Đa phương tiện,7210402,Thiết kế công nghiệp,D27,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Thiết kế Công nghiệp,Thiết kế đồ họa - Game - Đa phương tiện,7210402,Thiết kế công nghiệp,D28,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Thiết kế Công nghiệp,Thiết kế đồ họa - Game - Đa phương tiện,7210402,Thiết kế công nghiệp,D29,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Thiết kế Công nghiệp,Thiết kế đồ họa - Game - Đa phương tiện,7210402,Thiết kế công nghiệp,D30,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Thiết kế Công nghiệp,Thiết kế đồ họa - Game - Đa phương tiện,7210402,Thiết kế công nghiệp,D78,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Thiết kế Công nghiệp,Thiết kế đồ họa - Game - Đa phương tiện,7210402,Thiết kế công nghiệp,D79,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Thiết kế Công nghiệp,Thiết kế đồ họa - Game - Đa phương tiện,7210402,Thiết kế công nghiệp,D80,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Thiết kế Công nghiệp,Thiết kế đồ họa - Game - Đa phương tiện,7210402,Thiết kế công nghiệp,D81,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Thiết kế Công nghiệp,Thiết kế đồ họa - Game - Đa phương tiện,7210402,Thiết kế công nghiệp,D82,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Thiết kế Công nghiệp,Thiết kế đồ họa - Game - Đa phương tiện,7210402,Thiết kế công nghiệp,D83,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101,Quản trị kinh doanh,D01,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101,Quản trị kinh doanh,D02,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101,Quản trị kinh doanh,D03,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101,Quản trị kinh doanh,D04,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101,Quản trị kinh doanh,D05,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101,Quản trị kinh doanh,D06,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101,Quản trị kinh doanh,A00,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101,Quản trị kinh doanh,A01,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101,Quản trị kinh doanh,D26,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101,Quản trị kinh doanh,D27,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101,Quản trị kinh doanh,D28,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101,Quản trị kinh doanh,D29,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101,Quản trị kinh doanh,D30,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101,Quản trị kinh doanh,D78,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101,Quản trị kinh doanh,D79,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101,Quản trị kinh doanh,D80,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101,Quản trị kinh doanh,D81,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101,Quản trị kinh doanh,D82,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101,Quản trị kinh doanh,D83,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ thông tin,Công nghệ thông tin - Tin học,7480201,Công nghệ thông tin,D01,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ thông tin,Công nghệ thông tin - Tin học,7480201,Công nghệ thông tin,D02,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ thông tin,Công nghệ thông tin - Tin học,7480201,Công nghệ thông tin,D03,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ thông tin,Công nghệ thông tin - Tin học,7480201,Công nghệ thông tin,D04,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ thông tin,Công nghệ thông tin - Tin học,7480201,Công nghệ thông tin,D05,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ thông tin,Công nghệ thông tin - Tin học,7480201,Công nghệ thông tin,D06,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ thông tin,Công nghệ thông tin - Tin học,7480201,Công nghệ thông tin,A00,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ thông tin,Công nghệ thông tin - Tin học,7480201,Công nghệ thông tin,A01,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ thông tin,Công nghệ thông tin - Tin học,7480201,Công nghệ thông tin,D26,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ thông tin,Công nghệ thông tin - Tin học,7480201,Công nghệ thông tin,D27,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ thông tin,Công nghệ thông tin - Tin học,7480201,Công nghệ thông tin,D28,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ thông tin,Công nghệ thông tin - Tin học,7480201,Công nghệ thông tin,D29,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ thông tin,Công nghệ thông tin - Tin học,7480201,Công nghệ thông tin,D30,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ thông tin,Công nghệ thông tin - Tin học,7480201,Công nghệ thông tin,C01,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật cơ điện tử,Ô tô - Cơ khí - Chế tạo,7510203,Công nghệ kỹ thuật cơ điện tử,D01,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật cơ điện tử,Ô tô - Cơ khí - Chế tạo,7510203,Công nghệ kỹ thuật cơ điện tử,D02,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật cơ điện tử,Ô tô - Cơ khí - Chế tạo,7510203,Công nghệ kỹ thuật cơ điện tử,D03,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật cơ điện tử,Ô tô - Cơ khí - Chế tạo,7510203,Công nghệ kỹ thuật cơ điện tử,D04,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật cơ điện tử,Ô tô - Cơ khí - Chế tạo,7510203,Công nghệ kỹ thuật cơ điện tử,D05,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật cơ điện tử,Ô tô - Cơ khí - Chế tạo,7510203,Công nghệ kỹ thuật cơ điện tử,D06,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật cơ điện tử,Ô tô - Cơ khí - Chế tạo,7510203,Công nghệ kỹ thuật cơ điện tử,A00,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật cơ điện tử,Ô tô - Cơ khí - Chế tạo,7510203,Công nghệ kỹ thuật cơ điện tử,A01,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật cơ điện tử,Ô tô - Cơ khí - Chế tạo,7510203,Công nghệ kỹ thuật cơ điện tử,D26,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật cơ điện tử,Ô tô - Cơ khí - Chế tạo,7510203,Công nghệ kỹ thuật cơ điện tử,D27,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật cơ điện tử,Ô tô - Cơ khí - Chế tạo,7510203,Công nghệ kỹ thuật cơ điện tử,D28,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật cơ điện tử,Ô tô - Cơ khí - Chế tạo,7510203,Công nghệ kỹ thuật cơ điện tử,D29,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật cơ điện tử,Ô tô - Cơ khí - Chế tạo,7510203,Công nghệ kỹ thuật cơ điện tử,D30,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật cơ điện tử,Ô tô - Cơ khí - Chế tạo,7510203,Công nghệ kỹ thuật cơ điện tử,D90,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật cơ điện tử,Ô tô - Cơ khí - Chế tạo,7510203,Công nghệ kỹ thuật cơ điện tử,D92,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật cơ điện tử,Ô tô - Cơ khí - Chế tạo,7510203,Công nghệ kỹ thuật cơ điện tử,D93,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật cơ điện tử,Ô tô - Cơ khí - Chế tạo,7510203,Công nghệ kỹ thuật cơ điện tử,D94,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật cơ điện tử,Ô tô - Cơ khí - Chế tạo,7510203,Công nghệ kỹ thuật cơ điện tử,D91,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật cơ điện tử,Ô tô - Cơ khí - Chế tạo,7510203,Công nghệ kỹ thuật cơ điện tử,D95,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510301,Công nghệ kỹ thuật điện - điện tử,D01,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510301,Công nghệ kỹ thuật điện - điện tử,D02,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510301,Công nghệ kỹ thuật điện - điện tử,D03,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510301,Công nghệ kỹ thuật điện - điện tử,D04,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510301,Công nghệ kỹ thuật điện - điện tử,D05,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510301,Công nghệ kỹ thuật điện - điện tử,D06,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510301,Công nghệ kỹ thuật điện - điện tử,A00,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510301,Công nghệ kỹ thuật điện - điện tử,A01,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510301,Công nghệ kỹ thuật điện - điện tử,D26,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510301,Công nghệ kỹ thuật điện - điện tử,D27,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510301,Công nghệ kỹ thuật điện - điện tử,D28,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510301,Công nghệ kỹ thuật điện - điện tử,D29,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510301,Công nghệ kỹ thuật điện - điện tử,D30,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510301,Công nghệ kỹ thuật điện - điện tử,D90,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510301,Công nghệ kỹ thuật điện - điện tử,D92,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510301,Công nghệ kỹ thuật điện - điện tử,D93,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510301,Công nghệ kỹ thuật điện - điện tử,D94,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510301,Công nghệ kỹ thuật điện - điện tử,D91,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510301,Công nghệ kỹ thuật điện - điện tử,D95,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510302,CNKT Điện tử viễn thông,D01,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510302,CNKT Điện tử viễn thông,D02,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510302,CNKT Điện tử viễn thông,D03,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510302,CNKT Điện tử viễn thông,D04,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510302,CNKT Điện tử viễn thông,D05,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510302,CNKT Điện tử viễn thông,D06,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510302,CNKT Điện tử viễn thông,A00,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510302,CNKT Điện tử viễn thông,A01,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510302,CNKT Điện tử viễn thông,D26,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510302,CNKT Điện tử viễn thông,D27,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510302,CNKT Điện tử viễn thông,D28,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510302,CNKT Điện tử viễn thông,D29,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510302,CNKT Điện tử viễn thông,D30,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510302,CNKT Điện tử viễn thông,D90,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510302,CNKT Điện tử viễn thông,D92,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510302,CNKT Điện tử viễn thông,D93,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510302,CNKT Điện tử viễn thông,D94,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510302,CNKT Điện tử viễn thông,D91,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7510302,CNKT Điện tử viễn thông,D95,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ thông tin,Công nghệ thông tin - Tin học,7540101,Công nghệ thực phẩm,D01,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ thông tin,Công nghệ thông tin - Tin học,7540101,Công nghệ thực phẩm,D02,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ thông tin,Công nghệ thông tin - Tin học,7540101,Công nghệ thực phẩm,D03,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ thông tin,Công nghệ thông tin - Tin học,7540101,Công nghệ thực phẩm,D04,15.0,,THPTQG
DSG,Trường Đại Học Công Nghệ Sài Gòn,Công nghệ thông tin,Công nghệ thông tin - Tin học,7540101,Công nghệ thực phẩm,D05,15.0,,THPTQG
